HEATER2_output_T_SP,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
197.894737,15.4657105,145.631579,123.6,145.631579,56.9606452,0.139359152,2.15189067,0.012545648,0.001693982,83.6,1.672195,0.014239629
197.894737,15.4657105,147.684211,123.6,147.684211,57.7634877,0.072294027,2.83173587,0.016405888,0.000871543,83.6,1.672195,0.017277431
197.894737,15.4657105,149.736842,123.6,149.736842,58.5663301,0.040856825,3.57273535,0.020564523,0.000488196,83.6,1.672195,0.021052719
197.894737,15.4657105,151.789474,123.6,151.789474,59.3691726,0.024326351,4.36978181,0.024982031,0.000287973,83.6,1.672195,0.025270004
197.894737,15.4657105,153.842105,123.6,153.842105,60.1720151,0.015596368,5.15887788,0.0292974,0.000182967,83.6,1.672195,0.029480367
197.894737,15.4657105,155.894737,123.6,155.894737,60.9748576,0.010264967,5.98814028,0.033766347,0.000119248,83.6,1.672195,0.033885594
197.894737,15.4657105,157.947368,123.6,157.947368,61.7777001,0.00718546,6.78728037,0.038020161,8.27E-05,83.6,1.672195,0.038102908
197.894737,15.4657105,160,123.6,160,62.5805426,0.005154772,7.59990607,0.04227965,5.88E-05,83.6,1.672195,0.042338467
197.894737,15.9547579,121,123.6,121,47.3265353,4.06737383,0.179189514,0.001095944,0.051289205,83.6,1.672195,0.052385149
197.894737,15.9547579,123.052632,123.6,123.052632,48.1293778,3.68101444,0.206018539,0.001255904,0.046336996,83.6,1.672195,0.047592899
197.894737,15.9547579,125.105263,123.6,125.105263,48.9322203,3.29621838,0.238376299,0.001448236,0.041417586,83.6,1.672195,0.042865822
197.894737,15.9547579,127.157895,123.6,127.157895,49.7350628,2.91471112,0.277737344,0.001681457,0.036552715,83.6,1.672195,0.038234171
197.894737,15.9547579,129.210526,123.6,129.210526,50.5379053,2.5421869,0.325710526,0.001964722,0.031811975,83.6,1.672195,0.033776697
197.894737,15.9547579,131.263158,123.6,131.263158,51.3407478,2.17289374,0.385777596,0.002318308,0.027128618,83.6,1.672195,0.029446926
197.894737,15.9547579,133.315789,123.6,133.315789,52.1435902,1.81138241,0.463691026,0.002775658,0.022558829,83.6,1.672195,0.025334487
197.894737,15.9547579,135.368421,123.6,135.368421,52.9464327,1.46072532,0.560817042,0.003343466,0.018141823,83.6,1.672195,0.021485289
197.894737,15.9547579,137.421053,123.6,137.421053,53.7492752,1.1276569,0.696295347,0.004132655,0.013959586,83.6,1.672195,0.018092241
197.894737,15.9547579,139.473684,123.6,139.473684,54.5521177,0.818705367,0.877320125,0.005183765,0.010098179,83.6,1.672195,0.015281944
197.894737,15.9547579,141.526316,123.6,141.526316,55.3549602,0.548938793,1.12641955,0.00662391,0.006741003,83.6,1.672195,0.013364913
197.894737,15.9547579,143.578947,123.6,143.578947,56.1578027,0.322677137,1.49531372,0.008747587,0.003941625,83.6,1.672195,0.012689212
197.894737,15.9547579,145.631579,123.6,145.631579,56.9606452,0.169557263,2.00098981,0.011639705,0.002057492,83.6,1.672195,0.013697196
197.894737,15.9547579,147.684211,123.6,147.684211,57.7634877,0.087867116,2.64346615,0.015282931,0.001057773,83.6,1.672195,0.016340704
197.894737,15.9547579,149.736842,123.6,149.736842,58.5663301,0.04802973,3.38061836,0.019418745,0.000573177,83.6,1.672195,0.019991923
197.894737,15.9547579,151.789474,123.6,151.789474,59.3691726,0.028617362,4.15545109,0.023711924,0.000338434,83.6,1.672195,0.024050359
197.894737,15.9547579,153.842105,123.6,153.842105,60.1720151,0.017991245,4.95006021,0.02805697,0.000210823,83.6,1.672195,0.028267793
197.894737,15.9547579,155.894737,123.6,155.894737,60.9748576,0.011929034,5.75111252,0.032377289,0.000138502,83.6,1.672195,0.032515791
197.894737,15.9547579,157.947368,123.6,157.947368,61.7777001,0.008131842,6.57617549,0.036768328,9.35E-05,83.6,1.672195,0.036861873
197.894737,15.9547579,160,123.6,160,62.5805426,0.005800154,7.3858523,0.041013498,6.61E-05,83.6,1.672195,0.041079609
197.894737,16.4438053,121,123.6,121,47.3265353,4.17083496,0.175489247,0.001070037,0.052418796,83.6,1.672195,0.053488833
197.894737,16.4438053,123.052632,123.6,123.052632,48.1293778,3.7818886,0.201541771,0.001224905,0.047451177,83.6,1.672195,0.048676082
197.894737,16.4438053,125.105263,123.6,125.105263,48.9322203,3.39803841,0.232686893,0.001409438,0.042557324,83.6,1.672195,0.043966762
197.894737,16.4438053,127.157895,123.6,127.157895,49.7350628,3.01723831,0.27042466,0.001632328,0.037714871,83.6,1.672195,0.039347199
197.894737,16.4438053,129.210526,123.6,129.210526,50.5379053,2.64109203,0.316605918,0.00190421,0.032944311,83.6,1.672195,0.034848522
197.894737,16.4438053,131.263158,123.6,131.263158,51.3407478,2.27116888,0.373806292,0.002239867,0.028266051,83.6,1.672195,0.030505919
197.894737,16.4438053,133.315789,123.6,133.315789,52.1435902,1.90735959,0.447757094,0.002672632,0.023680538,83.6,1.672195,0.02635317
197.894737,16.4438053,135.368421,123.6,135.368421,52.9464327,1.55454683,0.542221339,0.003222854,0.019246013,83.6,1.672195,0.022468866
197.894737,16.4438053,137.421053,123.6,137.421053,53.7492752,1.21354685,0.666514023,0.003944993,0.014978598,83.6,1.672195,0.01892359
197.894737,16.4438053,139.473684,123.6,139.473684,54.5521177,0.898882522,0.834016917,0.00491472,0.011056648,83.6,1.672195,0.015971367
197.894737,16.4438053,141.526316,123.6,141.526316,55.3549602,0.607526179,1.07288291,0.006292739,0.007442918,83.6,1.672195,0.013735657
197.894737,16.4438053,143.578947,123.6,143.578947,56.1578027,0.377747431,1.39878535,0.008162867,0.004604042,83.6,1.672195,0.012766909
197.894737,16.4438053,145.631579,123.6,145.631579,56.9606452,0.207562789,1.85838587,0.010785558,0.002513949,83.6,1.672195,0.013299508
197.894737,16.4438053,147.684211,123.6,147.684211,57.7634877,0.105776812,2.47228627,0.014262496,0.001271473,83.6,1.672195,0.015533969
197.894737,16.4438053,149.736842,123.6,149.736842,58.5663301,0.058117793,3.18979164,0.018284791,0.000692648,83.6,1.672195,0.018977438
197.894737,16.4438053,151.789474,123.6,151.789474,59.3691726,0.033673039,3.94450361,0.022463254,0.000397729,83.6,1.672195,0.022860983
197.894737,16.4438053,153.842105,123.6,153.842105,60.1720151,0.020174235,4.78470049,0.027055135,0.000235943,83.6,1.672195,0.027291078
197.894737,16.4438053,155.894737,123.6,155.894737,60.9748576,0.01370747,5.53286954,0.031089574,0.000158972,83.6,1.672195,0.031248546
197.894737,16.4438053,157.947368,123.6,157.947368,61.7777001,0.009173994,6.37310712,0.035565471,0.000105419,83.6,1.672195,0.03567089
197.894737,16.4438053,160,123.6,160,62.5805426,0.006516578,7.17641587,0.039776658,7.42E-05,83.6,1.672195,0.039850857
197.894737,16.9328526,121,123.6,121,47.3265353,4.27184595,0.172033594,0.001045779,0.053512274,83.6,1.672195,0.054558053
197.894737,16.9328526,123.052632,123.6,123.052632,48.1293778,3.88394009,0.197205516,0.001194935,0.048571661,83.6,1.672195,0.049766596
197.894737,16.9328526,125.105263,123.6,125.105263,48.9322203,3.5009037,0.227207629,0.00137213,0.043701748,83.6,1.672195,0.045073878
197.894737,16.9328526,127.157895,123.6,127.157895,49.7350628,3.11656154,0.2637211,0.00158716,0.038831573,83.6,1.672195,0.040418732
197.894737,16.9328526,129.210526,123.6,129.210526,50.5379053,2.74285578,0.307735671,0.001845436,0.034103196,83.6,1.672195,0.035948631
197.894737,16.9328526,131.263158,123.6,131.263158,51.3407478,2.36868764,0.362669842,0.002166857,0.02938721,83.6,1.672195,0.031554067
197.894737,16.9328526,133.315789,123.6,133.315789,52.1435902,2.00517193,0.435304096,0.002590369,0.024814229,83.6,1.672195,0.027404598
197.894737,16.9328526,135.368421,123.6,135.368421,52.9464327,1.64983548,0.521650321,0.003091875,0.020363283,83.6,1.672195,0.023455158
197.894737,16.9328526,137.421053,123.6,137.421053,53.7492752,1.3121655,0.635602748,0.003751682,0.016146966,83.6,1.672195,0.019898648
197.894737,16.9328526,139.473684,123.6,139.473684,54.5521177,0.983668418,0.793239763,0.004661869,0.012065393,83.6,1.672195,0.016727262
197.894737,16.9328526,141.526316,123.6,141.526316,55.3549602,0.687771466,1.00847246,0.005899591,0.008403238,83.6,1.672195,0.014302829
197.894737,16.9328526,143.578947,123.6,143.578947,56.1578027,0.438515101,1.3099469,0.007625566,0.00533225,83.6,1.672195,0.012957816
197.894737,16.9328526,145.631579,123.6,145.631579,56.9606452,0.246214292,1.73967854,0.010073009,0.002976388,83.6,1.672195,0.013049397
197.894737,16.9328526,147.684211,123.6,147.684211,57.7634877,0.128551113,2.30513992,0.013269389,0.001542789,83.6,1.672195,0.014812178
197.894737,16.9328526,149.736842,123.6,149.736842,58.5663301,0.068384698,3.01575922,0.017250489,0.000813873,83.6,1.672195,0.018064362
197.894737,16.9328526,151.789474,123.6,151.789474,59.3691726,0.039533061,3.74957443,0.021310476,0.000466388,83.6,1.672195,0.021776864
197.894737,16.9328526,153.842105,123.6,153.842105,60.1720151,0.024042497,4.53746966,0.025617867,0.000281081,83.6,1.672195,0.025898948
197.894737,16.9328526,155.894737,123.6,155.894737,60.9748576,0.015284195,5.36619512,0.030091829,0.000177056,83.6,1.672195,0.030268885
197.894737,16.9328526,157.947368,123.6,157.947368,61.7777001,0.010454051,6.15630925,0.034291529,0.000119999,83.6,1.672195,0.034411528
197.894737,16.9328526,160,123.6,160,62.5805426,0.007441207,6.94116835,0.038404312,8.46E-05,83.6,1.672195,0.038488952
197.894737,17.4219,121,123.6,121,47.3265353,4.37907897,0.1684879,0.001021107,0.054671346,83.6,1.672195,0.055692453
197.894737,17.4219,123.052632,123.6,123.052632,48.1293778,3.98878062,0.192927402,0.001165491,0.049718009,83.6,1.672195,0.0508835
197.894737,17.4219,125.105263,123.6,125.105263,48.9322203,3.60259009,0.222041643,0.001336941,0.04482569,83.6,1.672195,0.04616263
197.894737,17.4219,127.157895,123.6,127.157895,49.7350628,3.22064416,0.25701593,0.001542235,0.039997617,83.6,1.672195,0.041539851
197.894737,17.4219,129.210526,123.6,129.210526,50.5379053,2.83968105,0.299774441,0.001792465,0.035196988,83.6,1.672195,0.036989453
197.894737,17.4219,131.263158,123.6,131.263158,51.3407478,2.467568,0.354179752,0.002109637,0.030514585,83.6,1.672195,0.032624223
197.894737,17.4219,133.315789,123.6,133.315789,52.1435902,2.10355589,0.421046845,0.0024984,0.025950867,83.6,1.672195,0.028449267
197.894737,17.4219,135.368421,123.6,135.368421,52.9464327,1.74056529,0.503590091,0.002976492,0.021419618,83.6,1.672195,0.02439611
197.894737,17.4219,137.421053,123.6,137.421053,53.7492752,1.39822118,0.61118275,0.003597646,0.017156838,83.6,1.672195,0.020754483
197.894737,17.4219,139.473684,123.6,139.473684,54.5521177,1.06965711,0.756263568,0.004432618,0.013083078,83.6,1.672195,0.017515695
197.894737,17.4219,141.526316,123.6,141.526316,55.3549602,0.76822452,0.952623382,0.005558353,0.009360958,83.6,1.672195,0.014919311
197.894737,17.4219,143.578947,123.6,143.578947,56.1578027,0.498181392,1.23618279,0.007178217,0.006043828,83.6,1.672195,0.013222045
197.894737,17.4219,145.631579,123.6,145.631579,56.9606452,0.293745647,1.61965511,0.009356134,0.003543754,83.6,1.672195,0.012899888
197.894737,17.4219,147.684211,123.6,147.684211,57.7634877,0.156817295,2.14435218,0.012316863,0.001878907,83.6,1.672195,0.01419577
197.894737,17.4219,149.736842,123.6,149.736842,58.5663301,0.082154751,2.81192892,0.016052136,0.000976477,83.6,1.672195,0.017028613
197.894737,17.4219,151.789474,123.6,151.789474,59.3691726,0.046347782,3.55513759,0.020164655,0.00054611,83.6,1.672195,0.020710765
197.894737,17.4219,153.842105,123.6,153.842105,60.1720151,0.027997505,4.33465292,0.02442478,0.00032694,83.6,1.672195,0.02475172
197.894737,17.4219,155.894737,123.6,155.894737,60.9748576,0.017970147,5.12249781,0.028672995,0.000207948,83.6,1.672195,0.028880943
197.894737,17.4219,157.947368,123.6,157.947368,61.7777001,0.011811686,5.95662932,0.033111206,0.00013539,83.6,1.672195,0.033246596
197.894737,17.4219,160,123.6,160,62.5805426,0.008189598,6.74304436,0.03723772,9.31E-05,83.6,1.672195,0.037330774
203.157895,8.13,121,123.6,121,47.3265353,2.459135,0.29393346,0.001888697,0.032717065,83.6,1.672195,0.034605762
203.157895,8.13,123.052632,123.6,123.052632,48.1293778,2.08536507,0.349265618,0.002235715,0.027682534,83.6,1.672195,0.029918249
203.157895,8.13,125.105263,123.6,125.105263,48.9322203,1.72794528,0.41896522,0.002671211,0.022878115,83.6,1.672195,0.025549326
203.157895,8.13,127.157895,123.6,127.157895,49.7350628,1.38198834,0.511711632,0.003249023,0.018244998,83.6,1.672195,0.02149402
203.157895,8.13,129.210526,123.6,129.210526,50.5379053,1.03499203,0.641300929,0.0040541,0.013622957,83.6,1.672195,0.017677057
203.157895,8.13,131.263158,123.6,131.263158,51.3407478,0.723187722,0.821695132,0.005169672,0.009479908,83.6,1.672195,0.01464958
203.157895,8.13,133.315789,123.6,133.315789,52.1435902,0.458610475,1.08112525,0.00676873,0.005985324,83.6,1.672195,0.012754055
203.157895,8.13,135.368421,123.6,135.368421,52.9464327,0.251103594,1.4739923,0.009177953,0.003258082,83.6,1.672195,0.012436035
203.157895,8.13,137.421053,123.6,137.421053,53.7492752,0.12445849,2.02841353,0.012553057,0.001602753,83.6,1.672195,0.01415581
203.157895,8.13,139.473684,123.6,139.473684,54.5521177,0.063419967,2.71538151,0.016693596,0.000809547,83.6,1.672195,0.017503143
203.157895,8.13,141.526316,123.6,141.526316,55.3549602,0.021654204,4.11249374,0.024990908,0.00027359,83.6,1.672195,0.025264497
203.157895,8.13,143.578947,123.6,143.578947,56.1578027,0.019027042,4.30924757,0.026116015,0.000238158,83.6,1.672195,0.026354172
203.157895,8.13,145.631579,123.6,145.631579,56.9606452,0.012190158,5.07935939,0.030565413,0.000151089,83.6,1.672195,0.030716502
203.157895,8.13,147.684211,123.6,147.684211,57.7634877,0.008140575,5.86501858,0.035050194,1.00E-04,83.6,1.672195,0.035150168
203.157895,8.13,149.736842,123.6,149.736842,58.5663301,0.005549987,6.6850124,0.03965993,6.75E-05,83.6,1.672195,0.039727425
203.157895,8.13,151.789474,123.6,151.789474,59.3691726,0.003895339,7.50959317,0.044225223,4.69E-05,83.6,1.672195,0.044272135
203.157895,8.13,153.842105,123.6,153.842105,60.1720151,0.002862219,8.32274669,0.048655168,3.41E-05,83.6,1.672195,0.048689304
203.157895,8.13,155.894737,123.6,155.894737,60.9748576,0.002129484,9.15029866,0.053097165,2.52E-05,83.6,1.672195,0.053122317
203.157895,8.13,157.947368,123.6,157.947368,61.7777001,0.001593341,10.0110017,0.057642836,1.86E-05,83.6,1.672195,0.057661466
203.157895,8.13,160,123.6,160,62.5805426,0.001259854,10.7967502,0.061725948,1.46E-05,83.6,1.672195,0.061740545
203.157895,8.61904737,121,123.6,121,47.3265353,2.5577734,0.28547698,0.001828653,0.033914468,83.6,1.672195,0.035743122
203.157895,8.61904737,123.052632,123.6,123.052632,48.1293778,2.18539802,0.33783325,0.002155878,0.028912302,83.6,1.672195,0.03106818
203.157895,8.61904737,125.105263,123.6,125.105263,48.9322203,1.8220307,0.404277163,0.002569737,0.024044939,83.6,1.672195,0.026614675
203.157895,8.61904737,127.157895,123.6,127.157895,49.7350628,1.46779519,0.492644582,0.003118634,0.019317707,83.6,1.672195,0.022436341
203.157895,8.61904737,129.210526,123.6,129.210526,50.5379053,1.12749471,0.60987228,0.003844157,0.0147935,83.6,1.672195,0.018637657
203.157895,8.61904737,131.263158,123.6,131.263158,51.3407478,0.808958269,0.77397709,0.004856388,0.010576292,83.6,1.672195,0.015432679
203.157895,8.61904737,133.315789,123.6,133.315789,52.1435902,0.529158294,1.00976982,0.006305008,0.006887928,83.6,1.672195,0.013192936
203.157895,8.61904737,135.368421,123.6,135.368421,52.9464327,0.301790202,1.36463406,0.008475303,0.003906851,83.6,1.672195,0.012382154
203.157895,8.61904737,137.421053,123.6,137.421053,53.7492752,0.145916955,1.90965401,0.0117812,0.001873223,83.6,1.672195,0.013654423
203.157895,8.61904737,139.473684,123.6,139.473684,54.5521177,0.075292452,2.54000102,0.015580054,0.000959684,83.6,1.672195,0.016539738
203.157895,8.61904737,141.526316,123.6,141.526316,55.3549602,0.040953677,3.25833113,0.019851702,0.000517191,83.6,1.672195,0.020368892
203.157895,8.61904737,143.578947,123.6,143.578947,56.1578027,0.023712276,4.03210316,0.024395151,0.000296597,83.6,1.672195,0.024691749
203.157895,8.61904737,145.631579,123.6,145.631579,56.9606452,0.013968925,4.89055255,0.029374434,0.000173025,83.6,1.672195,0.029547459
203.157895,8.61904737,147.684211,123.6,147.684211,57.7634877,0.009343982,5.65633749,0.033734891,0.000114621,83.6,1.672195,0.033849511
203.157895,8.61904737,149.736842,123.6,149.736842,58.5663301,0.006347097,6.46693811,0.038291102,7.71E-05,83.6,1.672195,0.038368204
203.157895,8.61904737,151.789474,123.6,151.789474,59.3691726,0.004431331,7.29528593,0.042880329,5.33E-05,83.6,1.672195,0.042933637
203.157895,8.61904737,153.842105,123.6,153.842105,60.1720151,0.003213399,8.11178246,0.047330209,3.83E-05,83.6,1.672195,0.04736849
203.157895,8.61904737,155.894737,123.6,155.894737,60.9748576,0.002372456,8.94359035,0.051799123,2.80E-05,83.6,1.672195,0.051827114
203.157895,8.61904737,157.947368,123.6,157.947368,61.7777001,0.00180924,9.75531683,0.056087591,2.11E-05,83.6,1.672195,0.056108735
203.157895,8.61904737,160,123.6,160,62.5805426,0.001341786,10.6643492,0.060841334,1.55E-05,83.6,1.672195,0.06085686
203.157895,9.10809474,121,123.6,121,47.3265353,2.65794843,0.27732702,0.001770919,0.035122831,83.6,1.672195,0.03689375
203.157895,9.10809474,123.052632,123.6,123.052632,48.1293778,2.28446917,0.327259512,0.002081979,0.030121365,83.6,1.672195,0.032203345
203.157895,9.10809474,125.105263,123.6,125.105263,48.9322203,1.91985824,0.390112077,0.002472199,0.025252307,83.6,1.672195,0.027724506
203.157895,9.10809474,127.157895,123.6,127.157895,49.7350628,1.55984059,0.472334122,0.00298116,0.020463655,83.6,1.672195,0.023444815
203.157895,9.10809474,129.210526,123.6,129.210526,50.5379053,1.21712229,0.582616648,0.003661619,0.015919672,83.6,1.672195,0.019581291
203.157895,9.10809474,131.263158,123.6,131.263158,51.3407478,0.886444166,0.736247152,0.004606509,0.01155608,83.6,1.672195,0.016162589
203.157895,9.10809474,133.315789,123.6,133.315789,52.1435902,0.598706064,0.950332656,0.005917589,0.007772297,83.6,1.672195,0.013689886
203.157895,9.10809474,135.368421,123.6,135.368421,52.9464327,0.356236345,1.27008549,0.007867576,0.004600822,83.6,1.672195,0.012468398
203.157895,9.10809474,137.421053,123.6,137.421053,53.7492752,0.186743362,1.73526571,0.010687409,0.002395888,83.6,1.672195,0.013083297
203.157895,9.10809474,139.473684,123.6,139.473684,54.5521177,0.093933971,2.35201055,0.014394619,0.001195401,83.6,1.672195,0.01559002
203.157895,9.10809474,141.526316,123.6,141.526316,55.3549602,0.04554191,3.15113474,0.019152294,0.000574318,83.6,1.672195,0.019726613
203.157895,9.10809474,143.578947,123.6,143.578947,56.1578027,0.027628902,3.84581203,0.023217812,0.000345144,83.6,1.672195,0.023562956
203.157895,9.10809474,145.631579,123.6,145.631579,56.9606452,0.016674485,4.64852105,0.027865903,0.000206296,83.6,1.672195,0.028072199
203.157895,9.10809474,147.684211,123.6,147.684211,57.7634877,0.010803645,5.440373,0.032381917,0.000132372,83.6,1.672195,0.03251429
203.157895,9.10809474,149.736842,123.6,149.736842,58.5663301,0.007190784,6.26191861,0.03700094,8.72E-05,83.6,1.672195,0.037088181
203.157895,9.10809474,151.789474,123.6,151.789474,59.3691726,0.005006221,7.07241695,0.041491044,6.02E-05,83.6,1.672195,0.041551203
203.157895,9.10809474,153.842105,123.6,153.842105,60.1720151,0.003603904,7.90488728,0.04603563,4.29E-05,83.6,1.672195,0.046078519
